baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AIPGENE10	2.28457148503495	0.452089608780792	0.746742982233983	0.605415276121249	0.544903103411213	0.708742477045142
AIPGENE1000	0.769704674081024	1.47801805913205	1.4048474196136	1.05208440325753	0.292760827230461	NA
AIPGENE10000	86.5018498009643	-0.658165224748007	0.138243404909841	-4.76091590175491	1.9271634760474e-06	2.5812570351029e-05
AIPGENE10001	2.04677834137334	-1.09524682552892	0.874360799296864	-1.25262571973685	0.210341950166366	0.386524709645145
AIPGENE10002	96.2429213531946	0.384913614159858	0.13600112947025	2.83022365813555	0.00465154746799133	0.0213204768862406
AIPGENE10003	2.84990038135731	-4.33097611125755	1.10006964614783	-3.93700174022939	8.25060088902423e-05	0.00070654068061086
AIPGENE10004	18.2807299055976	0.459287023698493	0.282116462967531	1.6280050404267	0.103523817005829	0.236114740047857
AIPGENE10005	3.50777828346094	-0.589412465494154	0.648934908566823	-0.908276712676585	0.3637320428288	0.553092539049124
AIPGENE10006	9.97768186489703	0.30708058656778	0.397564025062041	0.772405366707562	0.43987437629199	0.623877046992844
AIPGENE10007	35.3379237895748	-0.858645219601953	0.224346248508089	-3.82732149662398	0.000129545265783988	0.00104666554776857
AIPGENE10008	898.517189170674	-0.86076752947885	0.174348420861167	-4.93705377557893	7.93116071721549e-07	1.17070406603013e-05
AIPGENE10009	2.43045433786772	-0.00429697500028648	0.804006357519003	-0.00534445400848079	0.995735762960756	0.997749649618575
AIPGENE1001	0.92393465202657	-0.275175100262843	1.11443998130939	-0.246917828575686	0.804971818250198	NA
AIPGENE10010	64.4065314344305	0.146136193835204	0.151672784038619	0.963496481992412	0.335298428785566	0.52578841291307
AIPGENE10011	0.82543315469233	-0.0448631977277889	1.21173126743956	-0.037024048923477	0.97046583061541	NA
AIPGENE10012	65.0209013570858	0.404726187261111	0.156457207858884	2.58681714188682	0.00968669828232918	0.0387253765954182
AIPGENE10013	0.0834417732761048	-0.252655539031926	3.84968287060274	-0.0656302213777854	0.947672227796251	NA
AIPGENE10014	17.5277135001638	-1.3385756517312	0.325621024050768	-4.11083914385853	3.94223777250827e-05	0.000371655596467647
AIPGENE10015	1.34851908460543	1.49202573665694	1.12787593336865	1.32286335093672	0.185880825003272	NA
AIPGENE10016	16.6620142993302	0.551369752133066	0.277363736496349	1.98789416056315	0.046823396716474	0.131387439389709
AIPGENE10017	7.77908244733505	0.130867429032016	0.40767498519273	0.321009220053439	0.748203403790859	0.855076093246512
AIPGENE10018	0.695913776350531	-0.10374891296943	1.39690703470916	-0.0742704492078319	0.940795190188171	NA
AIPGENE10019	3.02341009848463	-2.00419289711309	0.799518095754298	-2.50675113891231	0.0121846465112921	0.0463935098372676
AIPGENE1002	4.04575887896007	-0.445653421148007	0.638362977729426	-0.6981191527321	0.485102681245002	0.663060449185284
AIPGENE10020	168.532923667423	-1.21148553431535	0.12517059091964	-9.67867552125827	3.71497381393736e-22	6.92517077356859e-20
AIPGENE10021	2.74350857687126	-0.436158946453326	0.672105828014014	-0.648943854187545	0.516374667516257	0.687156810275902
AIPGENE10022	18.5393801209618	-0.813475649221987	0.291650160386252	-2.78921721882356	0.00528356145907144	0.0236186299883633
AIPGENE10023	0.183452954876611	-0.252656290281267	2.39194258381029	-0.10562807485069	0.915877448845782	NA
AIPGENE10024	33.0279759421119	0.197992450855741	0.230477149809454	0.859054578813693	0.390310405007704	0.578132686594232
AIPGENE10025	1769.2230008867	1.02649525410301	0.140558338050098	7.3029837172459	2.81455255321251e-13	1.44172065912715e-11
AIPGENE10026	0.508047156893449	-1.82835614347323	1.49194470891398	-1.22548518892777	0.220392467179097	NA
AIPGENE10027	0.272800497665561	-0.252656120123315	1.87777528924505	-0.134550774829343	0.892967063562148	NA
AIPGENE10028	7.21019521350673	-1.0299983454434	0.500576458556048	-2.05762442048217	0.039626200581237	0.115804815021475
AIPGENE10029	1041.75999876361	-1.65743999025943	0.29144427902504	-5.68698756346843	1.29299868713542e-08	2.81347800972115e-07
AIPGENE1003	9.90015646405545	-1.23600265738951	0.408005170969413	-3.02937988372252	0.00245056329054631	0.0126026977871611
AIPGENE10030	5.5853546935344	1.01659392903679	0.482372475583678	2.10748743034456	0.0350753501135783	0.105529530907441
AIPGENE10031	39.7883890899745	-0.0265547661786364	0.199087993807028	-0.13338205720419	0.893891234887008	0.942805651617444
AIPGENE10033	9.45105477691648	-0.286072187386042	0.38076977319871	-0.751299623872064	0.452472355529662	0.635254252940088
AIPGENE10034	46.9547476153148	-1.21265700704372	0.238330239894038	-5.08813739952963	3.61597358755383e-07	5.86930290934904e-06
AIPGENE10035	51.3121068446876	0.0312749672709651	0.169946124180846	0.18402871746392	0.853990926371017	0.920088029068364
AIPGENE10036	369.81222215194	0.454801617745436	0.0977206164717403	4.6541009887812	3.25397300337873e-06	4.11744855473017e-05
AIPGENE10037	1.45865466634825	-0.932404779318276	1.1037104519178	-0.844791111380832	0.398227478263646	NA
AIPGENE10038	72.8222277673173	0.601662232222341	0.157771126815521	3.8135129308283	0.000137005353735245	0.00109567925972609
AIPGENE10039	0.433863994083286	1.74637090367387	1.5284742446339	1.14255827980416	0.253222035749556	NA
AIPGENE1004	0.930790207532503	2.18087789466561	1.31558988320098	1.65771865724544	0.0973742662149396	NA
AIPGENE10040	4.46871070830944	0.17236336908941	0.601056707603542	0.286767233289244	0.77429055369168	0.871775952170172
AIPGENE10041	40.4946924707938	1.1675904330106	0.198533280066411	5.88108166358826	4.0759399112677e-09	9.90606794026109e-08
